63|20150304T122031+0100|e3d54d00-18be-45e1-b648-41147638bafe|293|7
63|20150304T123551+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|461|7
63|20150304T123627+0100|bdc2a431-797d-4b07-9567-67c565a67b84|106|9
63|20150304T124408+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|85|6
63|20150304T124940+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|838|2
63|20150304T125052+0100|e3d54d00-18be-45e1-b648-41147638bafe|396|4
64|20150304T130244+0100|10f2f3e6-f728-41f3-b079-43b0aa758292|854|0
64|20150304T131437+0100|bdc2a431-797d-4b07-9567-67c565a67b84|72|5
64|20150304T131843+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|486|9
64|20150304T132046+0100|bdc2a431-797d-4b07-9567-67c565a67b84|444|3
64|20150304T132132+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|893|4
64|20150304T133220+0100|10f2f3e6-f728-41f3-b079-43b0aa758292|897|7
64|20150304T133511+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|149|1
64|20150304T134350+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|71|9
65|20150304T135623+0100|bf0999da-ae45-49df-983e-89020198330b|907|3
65|20150304T141031+0100|10f2f3e6-f728-41f3-b079-43b0aa758292|4|0
65|20150304T141427+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|469|9
65|20150304T141822+0100|10f2f3e6-f728-41f3-b079-43b0aa758292|348|5
65|20150304T142909+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|603|2
65|20150304T142929+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|915|8
66|20150304T144152+0100|29366c83-eae9-42d3-a8af-f15339830dc5|441|3
66|20150304T144923+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|867|7
66|20150304T145244+0100|bdc2a431-797d-4b07-9567-67c565a67b84|426|2
67|20150304T145749+0100|af068240-8198-4b79-9cf9-c28c0db65f63|260|3
67|20150304T151328+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|398|8
67|20150304T151822+0100|6af0502b-ce7a-4a6f-b5d3-516d09514095|248|7
67|20150304T152021+0100|29366c83-eae9-42d3-a8af-f15339830dc5|656|8
67|20150304T153501+0100|bf0999da-ae45-49df-983e-89020198330b|175|6
67|20150304T154354+0100|af068240-8198-4b79-9cf9-c28c0db65f63|447|3
67|20150304T155433+0100|e3d54d00-18be-45e1-b648-41147638bafe|201|3
67|20150304T160600+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|631|5
67|20150304T161646+0100|af068240-8198-4b79-9cf9-c28c0db65f63|776|1
68|20150304T162303+0100|af068240-8198-4b79-9cf9-c28c0db65f63|100|5
68|20150304T162310+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|309|0
68|20150304T162534+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|698|5
68|20150304T163755+0100|29366c83-eae9-42d3-a8af-f15339830dc5|951|6
69|20150304T165425+0100|29366c83-eae9-42d3-a8af-f15339830dc5|414|7
70|20150304T165611+0100|10f2f3e6-f728-41f3-b079-43b0aa758292|926|4
70|20150304T170632+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|580|9
70|20150304T171308+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|838|5
70|20150304T171848+0100|af068240-8198-4b79-9cf9-c28c0db65f63|988|6
70|20150304T172829+0100|29366c83-eae9-42d3-a8af-f15339830dc5|865|0
70|20150304T173115+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|531|5
70|20150304T174047+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|601|6
70|20150304T175453+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|865|2
70|20150304T180221+0100|e3d54d00-18be-45e1-b648-41147638bafe|285|3
71|20150304T181815+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|459|3
71|20150304T182838+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|132|6
71|20150304T183544+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|968|5
71|20150304T183722+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|744|3
71|20150304T184537+0100|af068240-8198-4b79-9cf9-c28c0db65f63|858|2
71|20150304T184614+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|977|4
71|20150304T185840+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|697|2
72|20150304T190112+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|548|1
73|20150304T190202+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|790|7
73|20150304T190459+0100|29366c83-eae9-42d3-a8af-f15339830dc5|362|5
